name,category,street,city,Website,phone_no,fb_address,contact_email
Wave the Grain,Bakery,"8172 South Holly Street
","Centennial, CO 80122",https://wavethegrain.com/,1 303-721-7547,https://www.facebook.com/WaveTheGRAIN/,info@wavethegrain.com
Fox and Son Fancy Corn Dogs,Food Truck,"51 N. 12th Street
","Philadelphia, PA 19107
",http://www.foxandsonphilly.com/,1 215-372-7935,,foxandsonphilly@gmail.com
Wilder Wood,Restaurant,"1300 E 7th St.
","Austin, Texas 78702
",http://www.wilderwoodrestaurantandbar.com/,1 512-628-0184,,
Pie Jacked,Bakery,"1105 S Mays St, Ste. 200
","Round Rock, TX 78664
",http://piejacked.wixsite.com/glutenfreepies,1 512-815-7959,,
Nancy's Sky Garden,Cafe,"501 S Austin Ave, 4th Floor
","Georgetown, TX 78626
",http://www.nancysskygarden.com/,1 512-554-2060,https://www.facebook.com/nancysskygarden,
Zero Zero Grano,Restaurant,"Via Carlo de Cesare, 40","Naples, Italy 80132",,39 081 060 6698,https://www.facebook.com/zerozerograno/,
Amiette Bakery,Bakery,"Calabria, 65
","Barcelona, Spain 08015
",http://www.amiette.com/,34 935 30 79 06,,
Rio Gostoso,Cafe,"Wiedner Hauptstrasse 34
","Vienna, Austria 1040",http://www.riogostoso.at/,,https://www.facebook.com/riogostoso/,info@riogostoso.at
Ballin' Out,Food Truck,check website,"Denver, CO",https://ballinoutco.com/,1 720-295-7115,,info@ballinoutco.com
Mediterranea,Restaurant,332 Ormond St SE,"Atlanta, GA 30315",https://www.mediterraneaatl.com,1 404-748-4219,,info@mediterraneaatl.com
Gr8Ful Pie,Bakery,6 Stillwater Ave.,"Orono, ME 04473",https://www.gr8fulpie.com/,1 207-817-0701,,
Rolln,Cafe,"38 E 23rd St
","New York, NY 10010
",https://www.rollnco.com,1 646-869-0826,,
Red Oak Bakery,Bakery,"596 S Castell Ave.
","New Braunfels, TX 78130
",http://redoakbakery.com/,1 830-609-9912,,redoakbakery@gmail.com
pikanik,Bakery,"#127 - 1959 152nd St
","South Surrey, British Columbia, Canada V4A 9E3",https://pikanik.ca/,1 604-210-6585,,
ATX Cocina,Restaurant,"110 San Antonio St Suite 170
","Austin, TX 78701
",http://atxcocina.com/,1 512-263-233,,ATXInfo@atxcocina.com
Fiocco di Neve,Ice Cream/Gelato,"Via Adda, 103 - 00198
","Rome, Italy
",,39 06 8880 5474,https://www.facebook.com/FioccodiNeveRoma/,
Chomp Vegan Eatery,Cafe/Restaurant,2234 E Hastings,"Vancouver, British Columbia, Canada",https://www.chompveganeatery.com,1 604-917-0201,https://www.facebook.com/chompveganeatery/?tn-str=k*F,info@chompveganeatery.com
East London Juice Co.,Cafe,"Ace Hotel
","London, UK E1 6J",https://eastlondonjuice.com/,44 7553 791315,,
Grom,Ice Cream/Gelato,18 Piccadilly,"London, UK W1J 0DF",https://www.grom.it/en/gelateria-London.html,44 20 7287 5300,,
The Silly Yak,Bakery,1365 Midland Ave unit 130,"Kingston, Ontario, Canada K7P 2W5",,1 613-583-2014,https://www.facebook.com/sillyyak.ca/,
Juliet Gluten Free Bakery,Bakery,787 Lea Bridge Road,"London, UK E17 9DZ",https://www.e17glutenfree.com/,44 20 8509 3213,,
Vida Bakery,Bakery,139 Brick Lane,"London, UK E1 6SB",http://vidabakery.co.uk/,,,
Ardiciocca,Restaurant,"461 465 North End Rd, Fulham","London, UK SW6 1NZ",https://www.ardiciocca.com,44 20 3848 6830,,
Cafe-Creperie,Cafe,"25 E Woodin Ave
","Chelan, Washington 98816
",http://bearfoodsmarket.com/cafe-and-creperie/,1 509-682-5535,,
Mullner Gluten Free Bakery,Bakery,"Sabana Sur, Calle 66, Avenida 16B
casa #97","San José, Costa Rica 1000",https://mullner-gluten-free-bakery-pastry-shop.negocio.site/,506 8847 3054,,
Marie Anita's Gluten Free Health Cafe,Cafe,2364 Gold Coast Hwy,"Mermaid Beach, Queensland, Australia 4218",www.marieanitas.com.au,61 07 3857 3456,https://www.facebook.com/marieanitas/,
Sweet Pepper Venezualan Food Bar,Cafe,2604 West Lawrence Avenue,"Chicago, Illinois 60625",https://www.sweetpepperchgo.com/,1 872-208-5665,https://www.facebook.com/sweetpepperchicago/,SWEETPEPPERCHICAGO@GMAIL.COM
Sunddail Gluten-Free Cafe,Cafe,2435 Hilyard St.,"Eugene, OR 97401",https://www.sundialcafeeugene.com/,1 541-636-3838,,
BimBeriBon,Cafe,"697 Haywood Rd
","Asheville, North Carolina 28806
",http://bimberibon.com/,1 828-505-0328,,
Dobra Tea,Cafe,707 Haywood Rd,"Asheville, North Carolina 28806",http://www.dobrateanc.com,1 828-505-4307,,
Dobra Tea,Cafe,78 N. Lexington Ave,"Asheville, North Carolina 28801",http://www.dobrateanc.com,1 828-575-2424,,
C Casa,Cafe,"610 1st Street
","Napa, CA 94559",http://www.myccasa.com/,1 707-226-7700,,
C Casa,Cafe,5959 Shellmound St,"Emeryville, CA 94608",http://www.myccasa.com/,1 510-679-1800,,
Love Yourself Cafe,Cafe,199 Paseo De Peralta Ste D,"Santa Fe, New Mexico 87501",https://www.lightvesselsantafe.com/love-yourself-cafe/,1 505-473-1200,,
Raw Vega,Bakery/Cafe,"762/13 sukhumvit rd, khwaeng khlong
tan, khet khlong toei
","Bangkok, Thailand 10110
",,66 2 261 4118,https://www.facebook.com/rawvega.bkk/,
Mama Jim's Gluten Free Kitchen,Food Truck,check website,"Phoenix, AZ",http://mamajims.com/,1 480-213-5577,,Contact@MamaJims.com
Craft Kafe,Bakery,6653 Central Ave,"St. Pete, Florida 33710",http://www.craftkafe.com/,1 727-914-7443,,
Craft Kafe,Bakery,200 Central Ave.,"St. Petersburg, FL 33703",http://www.craftkafe.com/,1 727-256-8587,,
Fittnass Cukormentes Cukrászda,Cafe/Restaurant,"Zichy Jen? utca 43.
","Budapest, Hungary 1066
",,36 309074214,https://www.facebook.com/fittnass.cukraszda/,
Bite Me Kupcakez,Bakery,4 Mound Ct,"Merrimack, NH 03054",https://www.bitemekupcakez.com/,1 603-674-4459,,
Dakhin,Restaurant,"89 Candleriggs, Merchant City","Glasgow, UK G1 1NP",https://www.dakhin.com,44 0141 553 2585,https://www.facebook.com/dakhinrestaurant/,info@dakhin.com
Tio Pablo,Restaurant,1703 East Franklin Street,"
Richmond, VA 23223
",https://www.tiopablotacos.com,1 804-643-4828,https://www.facebook.com/TioPabloTacos/,tiopablorichmond@gmail.com
Thingy Ma Jigs café,Cafe,5 Bow Street,"Guisborough, UK TS14 6BP",,44 7849356178,https://www.facebook.com/thingymajigs5/,
Sincerity & Food,Restaurant,"Via Roma, 5 36051
","Creazzo, Italia",http://sincerityandfood.it/en/,39 3938104610,https://www.facebook.com/sincerityandfood/,
Kitch Organic,Cafe,75 Leighton Avenue,"Red Bank, NJ 07701
",http://www.kitchorganic.com/,1 732-741-5400,,team@kitchorganic.com
Smokin’ Bowls,Cafe,295 Southwest Blvd.,"Rohnert Park, CA 94528",http://www.smokinbowls.com/,1 707-665-5265,,contact@smokinbowls.net
Eugene Glutenvrije Bakery,Bakery,"Volkstraat 15, 2000","Antwerp, Belgium",https://www.zondergluten.be/,32 32331989,,
Mastino V,"Cafe/Restaurant
","Bilderdijkstraat 192
","Amsterdam, Netherlands",https://mastinovegan.nl/,31 20 845 0731,https://www.facebook.com/mastinov/, info@mastinovegan.nl
Nourish Cafe & Market ,Cafe,"1201 E Broadway, Ste B","Columbia, MO 65201",https://nourishcafemarket.com/,1 573-818-2240,,kalle@nourishcafemarket.com
Whole Sol,Cafe,"1735 Chestnut Place
","Denver, CO 80202
",https://wholesol.com/,1 720-372-7862,,HI@WHOLESOL.COM
Whole Sol,Cafe,"1420 Pearl St
","Boulder, CO 80302
",https://wholesol.com/,1 720-475-1355,,HI@WHOLESOL.COM
Bedrock Eats & Sweets,Cafe,"327 S. Main
","Memphis, TN 38103
",https://bedrockeatsandsweets.com/,1 901-512-5374,,
Bounty on Broad,Cafe,"2519 Broad Ave
","Memphis, TN 38112
",https://bountyonbroad.com/,1 901-410-8131,,
100% Vivre,Cafe,"Rua 1º de Dezembro, nº38
","Loulé, Portugal 8100-505
",,351 968 739 024,https://www.facebook.com/cemporcentolivre/,cemporcentolivre.3@gmail.com
Wholesome Eating,Bakery,13455 Blanco Rd.,"San Antonio, TX 78216",https://www.wholesomeeatingllc.com/,1 913-522-3098,,
PharmTable,Cafe,"106 Auditorium Cir
","San Antonio, TX 78205
",https://www.pharmtable.com/,1 210-802-1860,,support@pharmtable.com
Viva Vegeria,Restaurant,"1422 Nogalitos Street
","San Antonio, TX 78204",http://www.myvegeria.com/,1 210-465-9233,,
Powerhouse Bakery,Bakery,"4902 Golden Quail, Ste. 101
","San Antonio, TX 78240
",https://powerhousebakery.com/,1 210-722-8464,,
The Preacher's Son,"Bakery
","201 NW A St
","Bentonville, AR 72712
",http://www.thepreachersson.com/,1 479-445-6065,,
Olly Makes Bakery,Bakery,"220 N Main St
","Bentonville, AR 72712
",,1 501-470-6978,https://www.facebook.com/ollymakesbakery/,
Arepa Mia,Cafe,10 N Claredon Ave.,"Avondale Estates, GA 30002",http://www.arepamiaatlanta.com/,1 404-880-8575,,
Arepa Mia,Cafe,"209 Edgewood Ave. SE
","Atlanta, GA 30303",http://www.arepamiaatlanta.com/,1 404-880-8575,,
Good Karma Coffee House,Cafe,31 N. Avondale Plaza,"Avondale Estates, GA 30002",http://www.goodkarmacoffeehouse.com/,1 404-499-0999,,
Foo Dog Curry Traders,Cafe,869 Stockton St,"Jacksonville, FL 32204",http://www.badwolftraders.com/,1 904-551-0327,,pr@foodogjax.com
Comeconoco Laboratory & Cafe,Bakery/Cafe,"2-2-3 #101 Shimamachi, Chuo-ward","Osaka, Japan",https://comeconoco.com/en,,,
Silly Axe Cafe,Cafe,2216 Dundee Rd,"Louisville, KY 40205",,1 502-290-7197,https://www.facebook.com/thesillyaxe/,
Blooming Lotus,Bakery,"2215 East North Avenue
","Milwaukee, WI 53202",http://www.blbmke.com/,1 414-212-8010,,info@blbmke.com
Brazilian Tapioca,Food Truck,"Noosa Farmers Markets 
155 Weyba Rd, Noosaville QLD 4566","Queensland, Australia",https://braziliantapioca.com.au/,61 488137310,https://www.facebook.com/braziliantapioca/,
Brazilian Tapioca,Food Truck,"80 Memorial Drive – Eumundi QLD 462 

Every Sunday at Noosa Farmers Markets 
155 Weyba Rd, Noosaville QLD 4566","Queensland, Australia",https://braziliantapioca.com.au/,61 488137310,https://www.facebook.com/braziliantapioca/,
Zest Ubud,Cafe,Jl Raya Penestanan Kelod no.8,"
Ubud, Bali, Indonesia 80571
",https://www.zestubud.com/,62 82340065048,,
Sawobali Sapodilla,Cafe,"Jalan Hanoman #73
","Ubud, Bali, Indonesia 80571
",http://sawobali.com/,62 361737061,https://www.facebook.com/sawobaliveganglutenfree/,
The Fussy Bird,Cafe,"Jl. Tirta Tawar No. 32 Kutuh Kelod
","Ubud, Bali 80571
",http://fussybirdbali.weebly.com/,62 361 4792356,,
Rice Manhattan Beach,Restaurant,"820 Manhattan Ave
","Manhattan Beach, CA 90266
",https://www.ricemb.com/,1 310-798-7722,,
F?nuts,Bakery,"8104 West 3rd Street
","Los Angeles, CA 90048",https://fonuts.com/,1 323-592-3075,,
Figg's Ordinary,Cafe/Restaurant,207 S. Cross St. #102,"Chestertown, MD 21620",https://www.figgsordinary.com/,1 443-282-0061,,ingrid@figgsordinary.com
Lucky Santo,Cafe/Restaurant,3127 NW 85th St.,"
Seattle WA 98117
",luckysanto.com,1 206-294-3921,,
Third Coast Bakery,Bakery,523 Munson Ave,"Traverse City, MI 49686",http://www.thirdcoastbakery.com,1 231-421-8696,,
Straight up Coffee and Food,Cafe,202 Liverpool Street,"Hobart, Tasmania, Australia 7000",http://www.straightupcoffeeandfood.com.au/,61 3 6236 9237,,
Intentional Foods,"Cafe/Restaurant
","Address: 1837 W. Guadalupe Rd. #103
","Mesa, AZ 85202
",https://intentionalfoods.org,1 480-264-7002,,
Wild Poppy Bistro,Cafe,541 1st Ave,"Ladysmith, British Columbia, Canada V9G 1A1",http://www.wildpoppybistro.ca/,1 250-924-8696,,
Sapiens Paleo Kitchen,Cafe,"10411 E McDowell Mt Ranch Rd
","Scottsdale, AZ 85255
",https://sapienskitchen.com/,1 480-771-5123,,
Joi Cafe,Cafe,"2855 Agoura Road
","Westlake Village, CA 91361",https://www.joicafe.com/,,,INFO@JOICAFE.COM
Choice Superfood Bar & Juicery,Cafe,Address: 437 Hwy 101 #118,"Solana Beach, CA 92075",http://choicejuicery.com/,1 858-704-4346,,
Choice Superfood Bar & Juicery,Cafe,"1425 India St
","San Diego, CA 92101
",http://choicejuicery.com/,1 619-450-7970,,
Choice Superfood Bar & Juicery,Cafe,"17135 Camino Del Sur Suite 125
","San Diego, CA 92127",http://choicejuicery.com/,1 858-832-7905,,
Choice Superfood Bar & Juicery,Cafe,"430 Carlsbad Village Dr.
","Carlsbad, CA 92008
",http://choicejuicery.com/,1 760-994-0013,,
AERA Bread,Bakery,Fasanenstrasse 74,"Berlin, Germany 10719",https://aerabread.com/,,,
Glutanada,Cafe,"Nostitzstraße 33
","Berlin, Germany 10965",https://www.glutanada.com/,49 30 22329650,,
Glutenfreie Bäckerei Konditorei Eis Voh,Bakery,"Bundesallee 118
","Berlin, Germany 12161 Phone: +49 30 85402065",https://m.facebook.com/Eisvoh.glutenfrei/?ref=page_internal,49 30 85402065,,
Simply Keto,Bakery/Cafe,"Invalidenstraße 154
","Berlin, Germany 10115
",https://simplyketo.de/,49 1575 3671914,,
Primal Santa Cruz,Cafe,"1203 Mission Street
","Santa Cruz, CA 95060
",primalsantacruz.com,1 831-226-2328,,
Yellow Button Bakery,Bakery,"Home based business
","Home based biz in Diamond Springs, CA",,1 530-676-1598,https://www.facebook.com/yellowbuttonbakery/,
Randy's Pizza,Restaurant,6030 50th St N,"Oakdale, MN 55128-1349",http://www.randyspizza.com/,1 651-777-1400,,
Celebrate Gluten Free Bakery & Cafe,Bakery,15213 Stony Plain Road NW,"Edmonton, Alberta, Canada T5P 3Y4",https://www.celebrateglutenfree.com,1 780-758-8030,,
Patti's Perfect Pantry,Bakery,435 Vineyard Town Center,"Morgan Hill, CA 95037",http://www.pattisperfectpantry.com,1 408-779-7300,https://www.facebook.com/PattisPerfectPantry,patti@pattisperfectpantry.com
Pizelle Bakery,Bakery,"Find inside: Blue Dogwood Public
Market
306 W. Franklin St., Suite G","Chapel Hill, NC 27516",https://www.pizzellebakery.com,1 919-943-5130,https://www.facebook.com/pizzellebakery/,kelly@pizzellebakery.com
Sunny Bridge Gluten-Free Bakery,Bakery,"130 Gallery Drive
","McMurray, PA 15317",https://sunnybridgenaturalfoods.com/gluten-free-bakery/,1 724-942-5800,,
Eat Well PDX Food Truck,Food Truck,"6035 SE Halsey - Stall 8
","Portland, Oregon 97202
",,1 971-352-1889,https://www.facebook.com/EatWellPDX/,
Portland Juice Co,Cafe,500 NW 14th Ave,"Portland, OR 97209",http://www.portlandjuicepress.com/,1 503-888-3808,,
Portland Juice Co,Cafe,"1212 SE Powell Blvd. Suite B
","Portland, OR 97202
",http://www.portlandjuicepress.com/,1 503-913-3367,,
The Whole Bowl,Food Truck,"4615 NE Sandy Blvd
","Portland, OR 97213",http://www.thewholebowl.com/,1 971-212-6154,,
The Whole Bowl,Food Truck,"1100 NW Glisan St
","Portland, OR 97209",http://www.thewholebowl.com/,1 971-212-5849,,
The Whole Bowl,Cafe,SW 9th and Alder,"
Portland, OR 97205",http://www.thewholebowl.com/,1 971-212-4626,,
The Whole Bowl,Food Truck,"4411 SE Hawthorne
","Portland, OR 97215",http://www.thewholebowl.com/,1 503-753-7071,,
The Whole Bowl,Cafe,"3540 N Vancouver Ave
","Portland, OR 97227",http://www.thewholebowl.com/,1 503-493-5991,,
The Whole Bowl,Cafe,"827 SW. 2nd Ave
","Portland, OR 97204",http://www.thewholebowl.com/,,,
The Whole Bowl,Food Truck,701 SW. 6th Ave,"Portland, OR 97204",http://www.thewholebowl.com/,1 503-901-0405,,
The Whole Bowl,Cafe,1515 NW 23rd,"Portland, OR 97210",http://www.thewholebowl.com/,1 503-449-0891,,
The Whole Bowl,Food Truck,"240 SE Clay
","Portland, OR 97214",http://www.thewholebowl.com/,,,
The Whole Bowl,Food Truck,"Unitis Plaza, 1300 SW 6th Ave","Portland, OR 97201",http://www.thewholebowl.com/,,,
The Whole Bowl,Food Truck,"364 Ludlow Ave
","Cincinnati, OH 45220
",http://www.thewholebowl.com/,1 513-751-2695,,
The Whole Bowl,Food Truck,"11 E Adams St.
(SE corner of Central & Adams)
","Phoenix, AZ 85034",http://www.thewholebowl.com/,1 602-339-4415,,
Tiffin Asha,Restaurant,"1670 NE Killingsworth Street
","Portland, OR 97211
",http://tiffinasha.com/,1 503-936-7663,,tiffinasha@gmail.com
The Green Spork,Cafe,10747 Ford Avenue,"Richmond Hill, GA 31324",https://greensporkcafe.wordpress.com,1 912-323-6046,,info@greensporkcafe.com
Cole's Gluten Free Bakery & Cafe,Bakery/Cafe,"521 E. Holland, Suite 20","Spokane, WA 99218",https://www.colesfinefoods.com,1 509-413-1739  ,https://www.facebook.com/colesbakeryandcafe ,
Picazzo’s Organic Italian Kitchen,Restaurant,440 W. Warner Rd.,"
Tempe, AZ 85284
",https://picazzos.com,1 480-785-0522,,
Picazzo’s Organic Italian Kitchen,Restaurant,"1855 W. Highway 89A
","Sedona, AZ 86336
",https://picazzos.com,1 928-282-4140,,
Picazzo’s Organic Italian Kitchen,Restaurant,"7325 Frank Lloyd Wright
","Scottsdale, AZ 85260
",https://picazzos.com,1 480-990-2212,,
Picazzo’s Organic Italian Kitchen,Restaurant,"4669 E. Cactus Rd.
","Phoenix, AZ 85032
",https://picazzos.com,1 602-923-6001,,
Picazzo’s Organic Italian Kitchen,Restaurant,"8280 W. Union Hills Dr.
","Glendale, AZ 85308
",https://picazzos.com,1 623-466-0228,,
Vanilla Jill's Cafe,Cafe,"298 Blair Blvd
","Eugene, Oregon 97402
",,1 541-345-2466,https://www.facebook.com/pg/VanillaJillsScoopsSoups,
The Dotted Lime,Cafe,"1907 Shady Brook St.
","Columbia, TN 38401
",https://www.thedottedlime.com,1 931-548-8445,,eat@thedottedlime.com
The Green Plate,Cafe,167 Church St,"Whitinsville, MA 01588",https://thegreenplatellc.com/,1 774-813-0200,,
The Bald Strawberry,Bakery,427 Fifth Avenue,"Indialantic, Florida 32903",,1 321-458-5529,https://www.facebook.com/TheBaldStrawberry,
Ad Hoc Fish n Chips,Cafe/Restaurant,"2281, rue Ontatio Est","Montreal, H2K 1V9",https://adhocfishandchips.wixsite.com/adhoc,1 514-419-8777,,
Carnivore,Restaurant,5313 Ballard Ave NW,"
Seattle, WA 98107
",http://carnivoreballard.com,1 206-566-6113,,info@carnivoreballard.com
The Creperie and Cafe,Cafe,"113 N. Main St.
","Weaverville, NC, 28787",https://creperieandcafe.com,1 828-484-9448,https://www.facebook.com/Creperie.Cafe.Of.Weaverville/,
C and D’s Kuntry Kitchen,Cafe,"3511 Courthouse Road
","Richmond, VA 23236",,1 804-447-5462,https://www.facebook.com/pg/cadskuntrykitchen,
521 Biscuits & Waffles,Cafe,"521 E Main St
","Richmond VA 23219
",https://521rva.com/,1 804-482-8924,,
Thyme & Caramel Cakes Bali,Bakery,order online,"Bali, Indonesia",https://www.thymeandcaramel.com/,62 813-3892-7578,,
Leyda's Cafe,Cafe,112 20th St W,"Saskatoon, SK S7M 0W6",http://www.leydas.com,1 306-244-0707,,
The Little Mustard Seeds Cafe,Cafe,51111 Washington,"New Baltimore, MI 48047",http://www.thelittlemustardseedcafe.com/,1 586-716-9255,,
The Cackling Goose Market,Cafe,38 York Street,"Sackville, NB, Canada E4L 4R4",https://cacklinggoosemarket.ca,1 506-536-2303,,cacklinggoosemarket@gmail.com
Guncles Gluten Free Bakery,Bakery,"11247 US Hwy 31
","Spanish Fort, AL 36527
",https://www.gunclesgf.com,1 251-800-1348,,Yum@GunclesGF.com
White Lion Baking,Bakery,Find online and in MA,"Mashpee, MA",http://www.whitelionbaking.com/,1 774-228-2946,,
Stars and Dreams Gluten Free Paradise,Bakery,"2345 Ashland St, Ste 201
","Ashland, OR 97520
",https://glutenfreeparadise.vpweb.com/,1 541-631-1502,,info@glutenfreeparadise.vpweb.com
Healthy Sins Inc,Cafe,"928 S State Street
","Lockport, IL 60441
",http://www.hsvegancafelockport.com/,1 815-838-4626,,rum96@comcast.net
K Fresh,Cafe,"1105 Hewitt Avenue
","Everett, WA 98201
",https://www.hellokfresh.com/,1 425-212-9863,,
Celest Cafe,Cafe,"1100 North 115th Street
","Seattle, WA 98133
",https://celestcafemagic.wixsite.com/home,1 206-370-0036,,
Newton's No Gluten,Bakery,340 Woodlawn Rd W,"Guelph, Ontario, Canada N1H 7K6",http://www.newtonsnogluten.com,1 519-837-3337,,
The Polly Fox,Bakery/Cafe,"33780 Essendene Ave Unit 130
","Abbotsford, British Columbia Canada V2S 2H2",http://www.thepollyfox.com,1 604-744-1881,,
Circle Kitchen,Cafe,1 - 709 Corydon Avenue,"Winnipeg, MB, Canada R3M 0W4",https://www.circlekitchenwpg.com,,,hello@circlekitchenwpg.com
Happy Goat Bakery,Bakery,608 Forest Rose Ave,"Lancaster, OH 43130",https://www.happygoat.biz,1 740-621-4628,https://www.facebook.com/happygoatgf/,
Bradley Gluten-Free Bake Shop,Bakery,55B River Road,"Bogota, NJ 07603",https://thebradleybakeshop.com,1 201-343-0444,,
TnD Bakery,Bakery,Downtown Punta Gorda Farmers Market - Taylor St & Olympia Ave.,"Punta Gorda, FL",http://tndglutenfreebakery.com,,https://www.facebook.com/T-n-D-Bakery-1263150630378704/,
TnD Bakery,Bakery,122 Nesbit St Unit 114 ,"Punta Gorda, FL 33950",http://tndglutenfreebakery.com,1 941-585-9443,https://www.facebook.com/T-n-D-Bakery-1263150630378704/,
Wildflour - Gluten Free Cupcakes,Bakery,"order online
","Holden, MA",http://www.wildflourgfree.com/,1 978-771-5244 ,https://www.facebook.com/wildflourgfree/,wildflourgfree@gmail.com
Tamaliza,Restaurant,"1155 W State Rt. 89A
","Sedona, AZ 86336
",http://www.sedonatamaliza.com/,1 928-202-9056,,claudi_tqm@icloud.com
De Glutenvrije Winkel,Bakery,"Pretoriusstraat 37
","Amsterdam, Netherlands 1092 EZ
",https://www.glutenvrijewinkelamsterdam.nl/,31 20 210 0251,https://www.facebook.com/GlutenvrijewinkelAmsterdam,
New EraNew Era: Fine Fermentations,Restaurant,"321 S Frankfort Ave.
","Tulsa, OK 74120
",https://neffbrewing.com/,1 918-367-0640,,
Valley Girl Sweets,Bakery,"409 S Pennsylvania Ave
","Centre Hall, PA 16828
",https://www.valleygirlsweets.com/,1 814-364-1685,,
Pu’uwai Aloha Bakery,Bakery,1670 Lusitana Street,"Honolulu, HI 96813",,1 808-631-1717,https://www.facebook.com/puuwaialohabakeryofficial/,
Deliciously Alicia's,Bakery,669 Westwood Avenue,"River Vale, NJ 07675",,1 201-957-5938,https://www.facebook.com/DeliciouslyAlicia/,kristen@valleygirlsweets.com
Kind Crumbs,Bakery,"find all throughout Grand Rapids area
","Grand Rapids, MI",http://www.kindcrumbs.com,1 616-881-6388,,
No Label at the Table,Bakery,"111 W Main St, Suite 145","Carmel, IN 46033",https://nolabelatthetable.com/,,,
Los Loros,Cafe/Restaurant,14 Xenofontos & Nikis,"Athens, Greece 10554",http://www.losloros.gr/index.php,30 21 0324 3232,https://www.facebook.com/pg/loslorosathens,
Sano Pecado,Bakery/Cafe,"San Francisco, Calle 68, Casa rosada una
cuadra antes de llegar a Vía Porras","Panama City, Panama",,507 388-6575,https://www.facebook.com/SanoPecado/,
Ro's Pantry,Bakery/Cafe,"Ave. Samuel Lewis, Plaza Downtown
 Obarrio (Calle 59)","
Panama City, Panama
",,507 209-4005,https://www.facebook.com/Rospantry/,
AVOCAT Organic Deli,Bakery/Cafe,71 East Street,"San Francisco, Panama
",https://avocat-organic-deli.negocio.site/,507 388-2138,,
Karaköy Güllüoglu,Bakery,R?ht?m Cad. No:3 - 4 Karaköy,"Istanbul, Turkey 34425",https://www.karakoygulluoglu.com/,90 212 293 09 10,,info@karakoygulluoglu.com
Glutensiz ADA,Restaurant,Sahil Yolu Yaylada 195/6 Maltepe,"Istanbul, Turkey",https://shop.glutensizada.com,90 216 441 34 22,,
Shimmy Shack,Cafe,1440 Sheldon Road,"Plymouth, MI 48170",https://shimmyshack.com/,1 734-228-5990,,
Grainmaker,Cafe,91 Summer St.,"Boston, MA 02110",https://www.eatgrainmaker.com,1 617-482-0131,,info@eatgrainmaker.com
DeLepel,Bakery,Vollenhovenschans 94,"Almere-Stad, Flevoland, Netherlands 1324HW",,31 6 57143435,https://www.facebook.com/delepel/,
The Cold Pressed Juicery,Cafe,"Prinsengracht 154
1016 HA
","Amsterdam, Netherlands
",https://www.thecoldpressedjuicery.com/,31 (0)20 370 11 84,,info@thecoldpressedjuicery.com
The Cold Pressed Juicery,Cafe,"Nieuwe Passeerdersstraat 12
1016 HP","Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 215 94 99,,info@thecoldpressedjuicery.com
The Cold Pressed Juicery,Cafe,"Herengracht 245
1016 BH
","Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 370 11 83,,info@thecoldpressedjuicery.com
The Cold Pressed Juicery,Cafe,"Willemsparkweg 8III
1071 HD","Amsterdam, Netherlands",https://www.thecoldpressedjuicery.com/,31 (0)20 753 09 19,,info@thecoldpressedjuicery.com
Odell's Gluten Free Bakery & Cafe,Bakery/Cafe,"30 Farnham Gate Rd, Halifax","Nova Scotia, Canada B3M 4R8",,1 902-405-6465,https://odellscafe.com,
Lifestyle Cafe,Cafe,"1598 S County Trl
","East Greenwich, RI 02818
",,1 401-885-4154,https://www.facebook.com/lifestylecaferi,
Det Glutenfri Bageatelier,Cafe/Restaurant,"Stationsvej 2, 3480","Fredensborg, Denmark",https://detglutenfribageatelier.dk/,45 60550003,,
Lilóri,Bakery,"Rua Peixoto Gomide, 1486 - Jardins","São Paulo - SP, 01409-002, Brazil",http://www.lilori.com.br/,55 1130688061,,
Nambu Cozinha de Raiz,Restaurant,"R. Alagoas, 651 - Higienópolis
","São Paulo - SP, 01242-001, Brazil",http://namburestaurante.com/,55 1138041577,,
Joylato,Ice Cream/Gelato,"Njálsgata 1, 101
","Reykjavík, Iceland",http://www.joylato.is/,35 45551327,https://www.facebook.com/joylato.is/,
Wheat Free For You,Bakery,"contact online
","Kuala Lumpur, Malaysia",,60 13-879 2833,https://www.facebook.com/wheatfreeforyou/,
Coney Island,Catering/Meal Delivery,"contact on website or call
","Jerusaelm, Israel",https://www.coneyisland.co.il,97 2545696135,,Avi@coneyisland.co.il
Grom,Ice Cream/Gelato,"1796 Broadway
","New York, NY 10019",https://www.grom.it/en/gelateria-newyork.html,1 212-974-3444,,
Grom,Ice Cream/Gelato,233 Bleecker Street,"New York, NY 10014",https://www.grom.it/en/gelateria-newyork.html,1 212-206-1738,,
Grom,Ice Cream/Gelato,"3888 Cross Creek Rd.
","Malibu, CA 90265
",https://www.grom.it/en/gelateria-malibu.html,1 310-456-9797,,
Grom,Ice Cream/Gelato,"10250 Santa Monica Blvd.
","Los Angeles, CA 90067",https://www.grom.it/en/gelateria-losangeles%20.html,213-349-0999,,
Grom,Ice Cream/Gelato,"6801 Hollywood Blvd.
","Los Angeles, CA 90028
",https://www.grom.it/en/gelateria-hollywood.html,1 323-873-2990,,
Grom,Ice Cream/Gelato,"Financial Centre Road Downtown
","Dubai, UAE",https://www.grom.it/en/gelateria-dubai%20.html,971 564080079,,
