name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
As Quoted,Restaurant,3613 Sacramento St,http://www.eatasquoted.com/,1 415-914-0689,https://www.facebook.com/asquoted,hello@eatasquoted.com,,,
Gokuraku Curry,Restaurant,3 Chome-3-9-47 Yuigahama,https://gokurakucurry.com/,81 467-61-1807,,,,,
Strawberry Blonde Bakery,Bakery,114B Grange Ave.,https://www.strawberryblondebakery.com/,1 613-725-2253,,,,,
The Sweet Beet,Bakery/Cafe,498 Salmon Brook St,https://www.thesweetbeet.net/,1 860-653-2338,,thesweetbeetllc@gmail.com,,,
Choice,Cafe/Restaurant,2Q5F+QG Kyoto,http://choice-hs.net/,81 75-762-1233,,,,,
Vitapek,Bakery,Domanj?evci 139,https://vitapek.si/,386 51 766 555,,,,,
The Gluten Free Place,Cafe,"1654 N Coast Hwy
",http://www.thegfplace.com/,1 541-574-8437,,thegfplace@gmail.com,,,
The Juice Laundry,Cafe,"1411 University Ave.
",https://www.thejuicelaundry.com/,1 434-202-8839,,,,,
The Juice Laundry,Cafe,"722 Preston Ave. Ste 105
",https://www.thejuicelaundry.com/,1 434-234-3044,,,,,
Taco Revolution,Food Truck,,http://www.tacorevolution.ca/,1 250-244-6492,https://www.facebook.com/TacoRev,uprise@tacorevolution.ca,,,
Hell Yeah Gluten Free,Online,,https://www.hygf.co/,1 813-514-5275,,,,,
Ella's Bellas,Bakery/Cafe,418 Main Street,,1 845-765-8502,,,,,
Della Bowls,Cafe/Restaurant,56 NW 29th St,http://www.dellabowls.com/,1 303-351-2961,,,,,
Cure Cafe,Cafe,1800 SW 1st Ave,https://www.curecafemiami.com,1 786-601-1949,,,,,
Manna Life Food,Cafe,80 NE 2nd Ave.,http://mannalifefood.com,1 786-717-5060,,,,,
Paleo Brio,Cafe/Restaurant,"1650 W. SR 89A Ste. A
",http://www.cafepaleobrio.com/,1 928-862-4202,,,,,
Paleo Brio,Cafe/Restaurant,"601 E Piccadilly Dr #35
",http://www.cafepaleobrio.com/,1 928-440-5357,,,,,
Chocolatree,Cafe/Restaurant,"1595 W State Route 89A
",https://chocolatree.com/,1 928-282-2997,,,,,
Gluten Free is the New Black,Bakery,"??? 11-43??????? ????
??? 114?
",https://www.glutenfreeisthenewblack.info/,81 80-6189-7925,,,,,
Revitalive,Cafe,50 Water Street,http://www.revitalive.com/,1 855-584-2328,,,,,
Revitalive,Cafe,93 Main St,http://www.revitalive.com/,1 855-584-2328,,,,,
Mother Juice,Cafe,"625 West Kendall St.
",http://www.motherjuice.com/,1 617-945-7357,,,,,
Mother Juice,Cafe,"291 Newbury St.
",http://www.motherjuice.com/,1 857-263-7401,,,,,
Mother Juice,Cafe,100 Hanover St.,http://www.motherjuice.com/,,,,,,
Thirst Juice Co.,Cafe,44 School St,http://www.thirstjuiceco.com/,1 857-233-4535,,,,,
Brodo,Cafe,2144 Broadway,https://www.brodo.com/,1 646-858-1494,,,,,
Brodo,Cafe,236 Lafayette St,https://www.brodo.com/,1 646-490-4010,,,,,
Brodo,Cafe,281 Bleecker St,https://www.brodo.com/,1 212-462-4682,,,,,
Brodo,Cafe,200 1st Avenue,https://www.brodo.com/,1 646-602-1300,,,,,
Gingersnap's Organic,Cafe,20 West 20th street Suite 215,https://organicallyjamie.com/menu/,1 917-397-2930,,,,,
Pure Organic Kitchen & Juicery,Cafe,"9925 SW Bank Rd
",https://www.facebook.com/purevashon/,1 206-259-3179,,,,,
Better Eats,Cafe,3308 Uddenberg Lane,https://www.facebook.com/bettereatsgigharbor/,1 253-649-4318,,,,,
Longevity Foods,Cafe,14701 Main Street NE Suite A1,https://longevityfoodz.com/index.html,1 425-788-2332,,,,,
Viva,Restaurant,"2602 N Proctor St Ste D
",http://www.viva4life.com/,1 253-503-6498,,,,,
Caf? Organique,Cafe,"11656 98th Ave NE
",http://www.cafeorganique.us/,1 425-298-4575,,,,,
Essence Cuisine,Cafe/Restaurant,94 Leonard Street,https://www.essence-cuisine.com/,44 20 7729 5678,,,,,
GFQ,Restaurant,26 Chapel Hill,https://www.facebook.com/gfqltd/,44 1484 300523,,,,,
Aime's Love,Bakery/Cafe,331 Main Street,http://www.aimeslove.com/,1 720-340-4636,,,,,
Boulder Tamales,Catering/Meal Delivery,"Pick up by appointment from
upstairs kitchen at The Boulder Broker:
555 30th St., ",http://www.bouldertamales.com,1 303-415-1916,,,,,
Thrive,Restaurant,"1509 Arapahoe Ave
",http://thriveraw.com/,1 720-616-7785,,thriveraw@gmail.com,,,
honey B's macarons,Bakery,40 Springer Dr,,1 303-565-6700,https://www.facebook.com/honeybsmacarons/,,,,
Butterfly Belly Asian Cuisine,Restaurant,"6036 SE Division St
",http://www.butterflybellyasiancuisine.com/,1 503-788-7327,,,,,
Prasad,Restaurant,"21 NE 12th Ave.
",https://www.prasadpdx.com/,1 503-224-3993,,info@prasadpdx.com,,,
Bang Bang,Restaurant,"4727 NE Fremont
",http://www.bangbangpdx.com/,1 503-287-3846,,,,,
Pines Coffee,Cafe,"8086 E Mill Plain Blvd
",https://www.pinescoffee.co/,1 360-524-2748,,,,,
Rolling Table Newberg,Food Truck,"910 E 1st St
",,1 360-525-7606,https://www.facebook.com/rollingtablenewberg/,,,,
Delta Blues Hot Tamales,Restaurant,"1318 Cobb Ln
",https://www.deltablueshottamales.com/,1 205-502-7298,,,,,
Hype Food Co.,Cafe/Restaurant,1060 Gerrard St E,https://www.hypefoodco.ca/,1 416-840-7430,,media@hypefoodco.ca,,,
Gluten Free Revolution Cafe,Cafe,155 Long Road ?Gallery Walk?     ,,61 431 918 848,https://www.facebook.com/glutenfreerev/,,,,
Misters,Cafe,"Ground Floor, 12 Wyndham St.
",https://misters.co/,64 9-379 9939,,hello@misters.co,,,
Gluten Free Donuts,Online,look online to find them!,,61 407 924 655,https://www.facebook.com/gfreedonuts/,,,,
Taco Medic,Food Truck,South Searle Lane,,64 3-442 8174,https://www.facebook.com/tacomedic/,,,,
Blue Moon Bakery,Bakery,"560 SE 4th Ave
",https://www.bluemoonbakingco.com/,1 503-730-2844,,bluemoonbakery@gmail.com,,,
Health Freak Cafe,Cafe,"Shop 2, Power Centre Bussleton
86 West Street",http://www.healthfreakcafe.com.au/,61 (08) 9754 6590,,,,,
Health Freak Cafe,Cafe,420 Joondalup Drive,http://www.healthfreakcafe.com.au/,61 (08) 9301 5547,,,,,
Health Freak Cafe,Cafe,"Shop G-333 Cockburn Gateway
Shopping City, 816 Beeliar Drive",http://www.healthfreakcafe.com.au/,61 (08) 9414 6799,,,,,
Health Freak Cafe,Cafe,22 Scarborough Beach Rd,http://www.healthfreakcafe.com.au/,61 (04) 3106 1020,,,,,
Health Freak Cafe,Cafe,"Shop 5, 787 Canning Highway
Cnr of Kearns Cres",http://www.healthfreakcafe.com.au/,61 (08) 6150 7011,,,,,
Health Freak Cafe,Cafe,"Shop 37B, 85 The Esplanade",http://www.healthfreakcafe.com.au/,61 (08) 9474 2729,,,,,
Health Freak Cafe,Cafe,"1st Level, Quest Apartments
(Bottom of Jacobs Ladder) 130 Mounts Bay Road
",http://www.healthfreakcafe.com.au/,61 (08) 9321 2279,,,,,
Health Freak Cafe,Cafe,"Shop 3347 Macquarie Centre
Herring & Waterloo Road",http://www.healthfreakcafe.com.au/,61 02 9888 6282,,,,,
Kith & Kin Bakeshop,Bakery,5850 South Transit Road,http://www.kkbakeshop.com/,1 716-471-3305,https://www.facebook.com/KithandKinBakeshopandBistro/,,,,
Iki Japanese Bistro,Restaurant,633 East 15th Avenue,https://lazymeal.com/menu/iki?frame=t,1 604-876-4114,https://www.facebook.com/Iki-Japanese-Bistro-244511665676500/,,,,
SushiLOVE,Food Truck,"1112 SE Tacoma St
",,,https://www.facebook.com/sushilovepdx/,,,,
Teote ,Restaurant,"1615 SE 12th Ave.
",http://www.teotepdx.com/,1 971-888-5281,,,,,
Schilling Cider House,Restaurant,930 SE 10th Ave,https://www.schillingciderhouse.com/,1 971-352-6109,,jennie@schillingcider.com,,,
Life is Sweet Bakery & Cafe,Bakery/Cafe,"155 Railroad Avenue
",https://lifeissweetbakeryandcafe.com/,1 925-718-5818,,,,,
AnnWich,Cafe,2209 Falcon Ave,https://www.annwich.com/,1 563-424-1583,,,,,
Simple Superfood Cafe,Cafe,1132 West Locust Street,https://www.simplesuperfoodcafe.com/,1 563-355-9000,,,,,
Organic Bliss Deli & Bakery,Bakery/Cafe,"Sylvania, OH 43617",http://organicblissmarket.com/,1 419-517-7,,,,,
Renee's Gourmet Pizzeria,Restaurant,1937 W. Maple Rd.,http://www.reneesgourmetpizzeria.com/,1 248-280-7800,,,,,
Renee's Gourmet Pizzeria,Restaurant,29705 Northwestern Hwy.,http://www.reneesgourmetpizzeria.com/,1 248-208-6000,,,,,
Stuff'd Dumpling,Restaurant,6909 Melrose Ave.,https://www.stuffdco.com/,1 323-424-7148,,info@stuffdco.com,,,
Vibe Organic Kitchen & Juice,Cafe,1000 Bristol St N,https://www.eatdrinkvibe.com/,1 949-478-4118,,hello@eatdrinkvibe.com,,,
Rae Rae's,Bakery,1505 Rehberg Lane,http://raeraesbakery.com/,1 406-534-2609,,tselkranch@gmail.com,,,
BettyBOT,Bakery,7100 S Shore Drive 1st Floor,https://squareup.com/store/bettybot-shop,1 773-495-4615,https://www.facebook.com/botbakery/,,,,
Spudz Fish and Chips,Cafe,"Unit 4/1 Caslani Lane, Pyes Pa",https://www.spudz.kiwi/,64 7-562 8004,https://www.facebook.com/spudzcafe/,spudzacc@gmail.com,,,
Pan Per Me,Bakery,Viale Monte Nero 57,http://www.panperme.it/,39 02-3598 8094,,,,,
Boris Bistro,Restaurant,465 McGill St.,http://borisbistro.com/en/,1 514-848-9575,,,,,
Edible Options,Bakery,"300 E Fourth Avenue, Unit 7",,1 905-688-1000,https://m.facebook.com/Edible-Options-454474674651965/?__tn__=%2Cg,,,,
Crystany's Brasserie,Restaurant,9848 NS-221,https://crystanysbrasserie.com/,1 902-582-3663,,,,,
Crumbs & Roses,Bakery,443 Banks Rd.,http://crumbsandroses.ca/wp/,1 250-575-0154,,info@crumbsandroses.ca,,,
Kinnikinnick,Bakery,10940-120 Street,https://getitfresh.ca/,1 780-732-7527,,,,,
Wild Orchid,Restaurant,"1818 Mountain Ave
",http://www.wildorchidbistro.com/,1 403-675-0755,,dine@wildorchidbistro.com,,,
GlutenNo,Restaurant,"Jurija Gagarina 14e, naselje Belville,
Zgrada Ljubicica, lokal 11",http://www.glutenno.rs/en/welcome/,381 66 6306042,,info@glutenno.rs,,,
Sintaxis Gluten Free,Restaurant,"Nicaragua 4849
C1414 CABA",http://www.sintaxisglutenfree.com/,54 11 2071-2960 ,,,,,
Mor Bakery & Cafe,Bakery/Cafe,"2018 S 1st St, Unit 102",http://www.morfoodsmke.com/,1 414-249-3316,,info@morfoodsmke.com,,,
Wauwatiki Bar & Grill,Restaurant,6502 W North Ave,https://www.wauwatikis.com/,1 414-323-7555,,,,,
Caf? GrÅner Salon,Cafe,Hirschengasse 8,,43 677 61965445,https://www.facebook.com/cafegruenersalon/,,,,
Vegana Indiana,Restaurant,Sch?nbrunnerstraˇe 235,,43 1 8102300,https://www.facebook.com/veganaindiana/,,,,
Wave the Grain,Bakery,"8172 South Holly Street
",https://wavethegrain.com/,1 303-721-7547,https://www.facebook.com/WaveTheGRAIN/,info@wavethegrain.com,,,
Fox and Son Fancy Corn Dogs,Food Truck,"51 N. 12th Street
",http://www.foxandsonphilly.com/,1 215-372-7935,,foxandsonphilly@gmail.com,,,
Wilder Wood,Restaurant,"1300 E 7th St.
",http://www.wilderwoodrestaurantandbar.com/,1 512-628-0184,,,,,
Pie Jacked,Bakery,"1105 S Mays St, Ste. 200
",http://piejacked.wixsite.com/glutenfreepies,1 512-815-7959,,,,,
Nancy's Sky Garden,Cafe,"501 S Austin Ave, 4th Floor
",http://www.nancysskygarden.com/,1 512-554-2060,https://www.facebook.com/nancysskygarden,,,,
Zero Zero Grano,Restaurant,"Via Carlo de Cesare, 40",,39 081 060 6698,https://www.facebook.com/zerozerograno/,,,,
Amiette Bakery,Bakery,"Calabria, 65
",http://www.amiette.com/,34 935 30 79 06,,,,,
Rio Gostoso,Cafe,"Wiedner Hauptstrasse 34
",http://www.riogostoso.at/,,https://www.facebook.com/riogostoso/,info@riogostoso.at,,,
Ballin' Out,Food Truck,check website,https://ballinoutco.com/,1 720-295-7115,,info@ballinoutco.com,,,
Mediterranea,Restaurant,332 Ormond St SE,https://www.mediterraneaatl.com,1 404-748-4219,,info@mediterraneaatl.com,,,
The Wild Muffin,Bakery,"998B Davidson Dr.
",http://www.glutenfreebakerynashvilletn.com/,1 615-353-3998,,form on website,,,
Gr8Ful Pie,Bakery,6 Stillwater Ave.,https://www.gr8fulpie.com/,1 207-817-0701,,,,,
Rolln,Cafe,"38 E 23rd St
",https://www.rollnco.com,1 646-869-0826,,,,,
Red Oak Bakery,Bakery,"596 S Castell Ave.
",http://redoakbakery.com/,1 830-609-9912,,redoakbakery@gmail.com,,,
Nourish,Bakery,1304 Topsail Road,https://nourishbakery.ca/,1 709-747-2867,,Info@nourishbakery.ca,,,
pikanik,Bakery,"#127 - 1959 152nd St
",https://pikanik.ca/,1 604-210-6585,,,,,
ATX Cocina,Restaurant,"110 San Antonio St Suite 170
",http://atxcocina.com/,1 512-263-233,,ATXInfo@atxcocina.com,,,
Fiocco di Neve,Ice Cream/Gelato,"Via Adda, 103 - 00198
",,39 06 8880 5474,https://www.facebook.com/FioccodiNeveRoma/,,,,
Chomp Vegan Eatery,Cafe/Restaurant,2234 E Hastings,https://www.chompveganeatery.com,1 604-917-0201,https://www.facebook.com/chompveganeatery/?tn-str=k*F,info@chompveganeatery.com,,,
East London Juice Co.,Cafe,"Ace Hotel
",https://eastlondonjuice.com/,44 7553 791315,,,,,
Grom,Ice Cream/Gelato,18 Piccadilly,https://www.grom.it/en/gelateria-London.html,44 20 7287 5300,,,,,
The Silly Yak,Bakery,1365 Midland Ave unit 130,,1 613-583-2014,https://www.facebook.com/sillyyak.ca/,,,,
Juliet Gluten Free Bakery,Bakery,787 Lea Bridge Road,https://www.e17glutenfree.com/,44 20 8509 3213,,,,,
Vida Bakery,Bakery,139 Brick Lane,http://vidabakery.co.uk/,,,,,,
Ardiciocca,Restaurant,"461 465 North End Rd, Fulham",https://www.ardiciocca.com,44 20 3848 6830,,,,,
Cafe-Creperie,Cafe,"25 E Woodin Ave
",http://bearfoodsmarket.com/cafe-and-creperie/,1 509-682-5535,,,,,
Mullner Gluten Free Bakery,Bakery,"Sabana Sur, Calle 66, Avenida 16B
casa #97",https://mullner-gluten-free-bakery-pastry-shop.negocio.site/,506 8847 3054,,,,,
Marie Anita's Gluten Free Health Cafe,Cafe,2364 Gold Coast Hwy,www.marieanitas.com.au,61 07 3857 3456,https://www.facebook.com/marieanitas/,,,,
Sweet Pepper Venezualan Food Bar,Cafe,2604 West Lawrence Avenue,https://www.sweetpepperchgo.com/,1 872-208-5665,https://www.facebook.com/sweetpepperchicago/,SWEETPEPPERCHICAGO@GMAIL.COM,,,
Sunddail Gluten-Free Cafe,Cafe,2435 Hilyard St.,https://www.sundialcafeeugene.com/,1 541-636-3838,,,,,
BimBeriBon,Cafe,"697 Haywood Rd
",http://bimberibon.com/,1 828-505-0328,,,,,
Dobra Tea,Cafe,707 Haywood Rd,http://www.dobrateanc.com,1 828-505-4307,,,,,
Dobra Tea,Cafe,78 N. Lexington Ave,http://www.dobrateanc.com,1 828-575-2424,,,,,
C Casa,Cafe,"610 1st Street
",http://www.myccasa.com/,1 707-226-7700,,,,,
C Casa,Cafe,5959 Shellmound St,http://www.myccasa.com/,1 510-679-1800,,,,,
Love Yourself Cafe,Cafe,199 Paseo De Peralta Ste D,https://www.lightvesselsantafe.com/love-yourself-cafe/,1 505-473-1200,,,,,
Raw Vega,Bakery/Cafe,"762/13 sukhumvit rd, khwaeng khlong
tan, khet khlong toei
",,66 2 261 4118,https://www.facebook.com/rawvega.bkk/,,,,
Mama Jim's Gluten Free Kitchen,Food Truck,check website,http://mamajims.com/,1 480-213-5577,,Contact@MamaJims.com,,,
Craft Kafe,Bakery,6653 Central Ave,http://www.craftkafe.com/,1 727-914-7443,,,,,
Craft Kafe,Bakery,200 Central Ave.,http://www.craftkafe.com/,1 727-256-8587,,,,,
Fittnass Cukormentes Cukròszda,Cafe/Restaurant,"Zichy Jen? utca 43.
",,36 309074214,https://www.facebook.com/fittnass.cukraszda/,,,,
Bite Me Kupcakez,Bakery,4 Mound Ct,https://www.bitemekupcakez.com/,1 603-674-4459,,,,,
Dakhin,Restaurant,"89 Candleriggs, Merchant City",https://www.dakhin.com,44 0141 553 2585,https://www.facebook.com/dakhinrestaurant/,info@dakhin.com,,,
Tio Pablo,Restaurant,1703 East Franklin Street,https://www.tiopablotacos.com,1 804-643-4828,https://www.facebook.com/TioPabloTacos/,tiopablorichmond@gmail.com,,,
Thingy Ma Jigs caf?,Cafe,5 Bow Street,,44 7849356178,https://www.facebook.com/thingymajigs5/,,,,
Sincerity & Food,Restaurant,"Via Roma, 5 36051
",http://sincerityandfood.it/en/,39 3938104610,https://www.facebook.com/sincerityandfood/,,,,
Kitch Organic,Cafe,75 Leighton Avenue,http://www.kitchorganic.com/,1 732-741-5400,,team@kitchorganic.com,,,
Smokin? Bowls,Cafe,295 Southwest Blvd.,http://www.smokinbowls.com/,1 707-665-5265,,contact@smokinbowls.net,,,
Eugene Glutenvrije Bakery,Bakery,"Volkstraat 15, 2000",https://www.zondergluten.be/,32 32331989,,,,,
Mastino V,"Cafe/Restaurant
","Bilderdijkstraat 192
",https://mastinovegan.nl/,31 20 845 0731,https://www.facebook.com/mastinov/, info@mastinovegan.nl,,,
Nourish Cafe & Market ,Cafe,"1201 E Broadway, Ste B",https://nourishcafemarket.com/,1 573-818-2240,,kalle@nourishcafemarket.com,,,
Whole Sol,Cafe,"1735 Chestnut Place
",https://wholesol.com/,1 720-372-7862,,HI@WHOLESOL.COM,,,
Whole Sol,Cafe,"1420 Pearl St
",https://wholesol.com/,1 720-475-1355,,HI@WHOLESOL.COM,,,
Bedrock Eats & Sweets,Cafe,"327 S. Main
",https://bedrockeatsandsweets.com/,1 901-512-5374,,,,,
Bounty on Broad,Cafe,"2519 Broad Ave
",https://bountyonbroad.com/,1 901-410-8131,,,,,
100% Vivre,Cafe,"Rua 1? de Dezembro, n?38
",,351 968 739 024,https://www.facebook.com/cemporcentolivre/,cemporcentolivre.3@gmail.com,,,
Wholesome Eating,Bakery,13455 Blanco Rd.,https://www.wholesomeeatingllc.com/,1 913-522-3098,,,,,
PharmTable,Cafe,"106 Auditorium Cir
",https://www.pharmtable.com/,1 210-802-1860,,support@pharmtable.com,,,
Viva Vegeria,Restaurant,"1422 Nogalitos Street
",http://www.myvegeria.com/,1 210-465-9233,,,,,
Powerhouse Bakery,Bakery,"4902 Golden Quail, Ste. 101
",https://powerhousebakery.com/,1 210-722-8464,,,,,
The Preacher's Son,"Bakery
","201 NW A St
",http://www.thepreachersson.com/,1 479-445-6065,,,,,
Olly Makes Bakery,Bakery,"220 N Main St
",,1 501-470-6978,https://www.facebook.com/ollymakesbakery/,,,,
Arepa Mia,Cafe,10 N Claredon Ave.,http://www.arepamiaatlanta.com/,1 404-880-8575,,,,,
Arepa Mia,Cafe,"209 Edgewood Ave. SE
",http://www.arepamiaatlanta.com/,1 404-880-8575,,,,,
Good Karma Coffee House,Cafe,31 N. Avondale Plaza,http://www.goodkarmacoffeehouse.com/,1 404-499-0999,,,,,
Foo Dog Curry Traders,Cafe,869 Stockton St,http://www.badwolftraders.com/,1 904-551-0327,,pr@foodogjax.com,,,
Comeconoco Laboratory & Cafe,Bakery/Cafe,"2-2-3 #101 Shimamachi, Chuo-ward",https://comeconoco.com/en,,,,,,
Silly Axe Cafe,Cafe,2216 Dundee Rd,,1 502-290-7197,https://www.facebook.com/thesillyaxe/,,,,
Blooming Lotus,Bakery,"2215 East North Avenue
",http://www.blbmke.com/,1 414-212-8010,,info@blbmke.com,,,
Brazilian Tapioca,Food Truck,"Noosa Farmers Markets 
155 Weyba Rd, Noosaville QLD 4566",https://braziliantapioca.com.au/,61 488137310,https://www.facebook.com/braziliantapioca/,,,,
Brazilian Tapioca,Food Truck,"80 Memorial Drive ? Eumundi QLD 462 

Every Sunday at Noosa Farmers Markets 
155 Weyba Rd, Noosaville QLD 4566",https://braziliantapioca.com.au/,61 488137310,https://www.facebook.com/braziliantapioca/,,,,
Zest Ubud,Cafe,Jl Raya Penestanan Kelod no.8,https://www.zestubud.com/,62 82340065048,,,,,
Sawobali Sapodilla,Cafe,"Jalan Hanoman #73
",http://sawobali.com/,62 361737061,https://www.facebook.com/sawobaliveganglutenfree/,,,,
The Birds and The Bees Ubud,Cafe,"Jl. Monkey forest 88
Ubud, Kabupatent, Gianyar",,62 81246419567,https://www.facebook.com/thebirdsandbeesubud/,,,,
The Fussy Bird,Cafe,"Jl. Tirta Tawar No. 32 Kutuh Kelod
",http://fussybirdbali.weebly.com/,62 361 4792356,,,,,
Rice Manhattan Beach,Restaurant,"820 Manhattan Ave
",https://www.ricemb.com/,1 310-798-7722,,,,,
F?nuts,Bakery,"8104 West 3rd Street
",https://fonuts.com/,1 323-592-3075,,,,,
Figg's Ordinary,Cafe/Restaurant,207 S. Cross St. #102,https://www.figgsordinary.com/,1 443-282-0061,,ingrid@figgsordinary.com,,,
Lucky Santo,Cafe/Restaurant,3127 NW 85th St.,luckysanto.com,1 206-294-3921,,,,,
Third Coast Bakery,Bakery,523 Munson Ave,http://www.thirdcoastbakery.com,1 231-421-8696,,,,,
Straight up Coffee and Food,Cafe,202 Liverpool Street,http://www.straightupcoffeeandfood.com.au/,61 3 6236 9237,,,,,
Intentional Foods,"Cafe/Restaurant
","Address: 1837 W. Guadalupe Rd. #103
",https://intentionalfoods.org,1 480-264-7002,,,,,
Wild Poppy Bistro,Cafe,541 1st Ave,http://www.wildpoppybistro.ca/,1 250-924-8696,,,,,
Sapiens Paleo Kitchen,Cafe,"10411 E McDowell Mt Ranch Rd
",https://sapienskitchen.com/,1 480-771-5123,,,,,
Joi Cafe,Cafe,"2855 Agoura Road
",https://www.joicafe.com/,,,INFO@JOICAFE.COM,,,
Choice Superfood Bar & Juicery,Cafe,Address: 437 Hwy 101 #118,http://choicejuicery.com/,1 858-704-4346,,,,,
Choice Superfood Bar & Juicery,Cafe,"1425 India St
",http://choicejuicery.com/,1 619-450-7970,,,,,
Choice Superfood Bar & Juicery,Cafe,"17135 Camino Del Sur Suite 125
",http://choicejuicery.com/,1 858-832-7905,,,,,
Choice Superfood Bar & Juicery,Cafe,"430 Carlsbad Village Dr.
",http://choicejuicery.com/,1 760-994-0013,,,,,
AERA Bread,Bakery,Fasanenstrasse 74,https://aerabread.com/,,,,,,
Glutanada,Cafe,"Nostitzstraˇe 33
",https://www.glutanada.com/,49 30 22329650,,,,,
Glutenfreie B?ckerei Konditorei Eis Voh,Bakery,"Bundesallee 118
",https://m.facebook.com/Eisvoh.glutenfrei/?ref=page_internal,49 30 85402065,,,,,
Simply Keto,Bakery/Cafe,"Invalidenstraˇe 154
",https://simplyketo.de/,49 1575 3671914,,,,,
Primal Santa Cruz,Cafe,"1203 Mission Street
",primalsantacruz.com,1 831-226-2328,,,,,
Yellow Button Bakery,Bakery,"Home based business
",,1 530-676-1598,https://www.facebook.com/yellowbuttonbakery/,,,,
Randy's Pizza,Restaurant,6030 50th St N,http://www.randyspizza.com/,1 651-777-1400,,,,,
Celebrate Gluten Free Bakery & Cafe,Bakery,15213 Stony Plain Road NW,https://www.celebrateglutenfree.com,1 780-758-8030,,,,,
Patti's Perfect Pantry,Bakery,435 Vineyard Town Center,http://www.pattisperfectpantry.com,1 408-779-7300,https://www.facebook.com/PattisPerfectPantry,patti@pattisperfectpantry.com,,,
Pizelle Bakery,Bakery,"Find inside: Blue Dogwood Public
Market
306 W. Franklin St., Suite G",https://www.pizzellebakery.com,1 919-943-5130,https://www.facebook.com/pizzellebakery/,kelly@pizzellebakery.com,,,
Sunny Bridge Gluten-Free Bakery,Bakery,"130 Gallery Drive
",https://sunnybridgenaturalfoods.com/gluten-free-bakery/,1 724-942-5800,,,,,
Eat Well PDX Food Truck,Food Truck,"6035 SE Halsey - Stall 8
",,1 971-352-1889,https://www.facebook.com/EatWellPDX/,,,,
Portland Juice Co,Cafe,500 NW 14th Ave,http://www.portlandjuicepress.com/,1 503-888-3808,,,,,
Portland Juice Co,Cafe,"1212 SE Powell Blvd. Suite B
",http://www.portlandjuicepress.com/,1 503-913-3367,,,,,
The Whole Bowl,Food Truck,"4615 NE Sandy Blvd
",http://www.thewholebowl.com/,1 971-212-6154,,,,,
The Whole Bowl,Food Truck,"1100 NW Glisan St
",http://www.thewholebowl.com/,1 971-212-5849,,,,,
The Whole Bowl,Cafe,SW 9th and Alder,http://www.thewholebowl.com/,1 971-212-4626,,,,,
The Whole Bowl,Food Truck,"4411 SE Hawthorne
",http://www.thewholebowl.com/,1 503-753-7071,,,,,
The Whole Bowl,Cafe,"3540 N Vancouver Ave
",http://www.thewholebowl.com/,1 503-493-5991,,,,,
The Whole Bowl,Cafe,"827 SW. 2nd Ave
",http://www.thewholebowl.com/,,,,,,
The Whole Bowl,Food Truck,701 SW. 6th Ave,http://www.thewholebowl.com/,1 503-901-0405,,,,,
The Whole Bowl,Cafe,1515 NW 23rd,http://www.thewholebowl.com/,1 503-449-0891,,,,,
The Whole Bowl,Food Truck,"240 SE Clay
",http://www.thewholebowl.com/,,,,,,
The Whole Bowl,Food Truck,"Unitis Plaza, 1300 SW 6th Ave",http://www.thewholebowl.com/,,,,,,
The Whole Bowl,Food Truck,"364 Ludlow Ave
",http://www.thewholebowl.com/,1 513-751-2695,,,,,
The Whole Bowl,Food Truck,"11 E Adams St.
(SE corner of Central & Adams)
",http://www.thewholebowl.com/,1 602-339-4415,,,,,
Tiffin Asha,Restaurant,"1670 NE Killingsworth Street
",http://tiffinasha.com/,1 503-936-7663,,tiffinasha@gmail.com,,,
The Green Spork,Cafe,10747 Ford Avenue,https://greensporkcafe.wordpress.com,1 912-323-6046,,info@greensporkcafe.com,,,
Cole's Gluten Free Bakery & Cafe,Bakery/Cafe,"521 E. Holland, Suite 20",https://www.colesfinefoods.com,1 509-413-1739  ,https://www.facebook.com/colesbakeryandcafe ,,,,
Picazzo?s Organic Italian Kitchen,Restaurant,440 W. Warner Rd.,https://picazzos.com,1 480-785-0522,,,,,
Picazzo?s Organic Italian Kitchen,Restaurant,"1855 W. Highway 89A
",https://picazzos.com,1 928-282-4140,,,,,
Picazzo?s Organic Italian Kitchen,Restaurant,"7325 Frank Lloyd Wright
",https://picazzos.com,1 480-990-2212,,,,,
Picazzo?s Organic Italian Kitchen,Restaurant,"4669 E. Cactus Rd.
",https://picazzos.com,1 602-923-6001,,,,,
Picazzo?s Organic Italian Kitchen,Restaurant,"8280 W. Union Hills Dr.
",https://picazzos.com,1 623-466-0228,,,,,
Vanilla Jill's Cafe,Cafe,"298 Blair Blvd
",,1 541-345-2466,https://www.facebook.com/pg/VanillaJillsScoopsSoups,,,,
The Dotted Lime,Cafe,"1907 Shady Brook St.
",https://www.thedottedlime.com,1 931-548-8445,,eat@thedottedlime.com,,,
The Green Plate,Cafe,167 Church St,https://thegreenplatellc.com/,1 774-813-0200,,,,,
The Bald Strawberry,Bakery,427 Fifth Avenue,,1 321-458-5529,https://www.facebook.com/TheBaldStrawberry,,,,
Ad Hoc Fish n Chips,Cafe/Restaurant,"2281, rue Ontatio Est",https://adhocfishandchips.wixsite.com/adhoc,1 514-419-8777,,,,,
Carnivore,Restaurant,5313 Ballard Ave NW,http://carnivoreballard.com,1 206-566-6113,,info@carnivoreballard.com,,,
